34.020511, -118.281159, USC McCarthy Way
34.023093, -118.283482, Trousdale Pkwy 
34.024150, -118.285341, Watt Way
34.024945, -118.287181, McClintock Way


34.0186484956184, -118.28452364658284, Law Cafe
34.01982697398128, -118.28596074115238, Moreton Fig
34.02012949239597, -118.28331419408487, Literatea
34.02134457741598, -118.28248849167932, Illy
